,id_,type_,latitude,longitude,geometry,aeroway,level,operator,ref,source,name,holding_position:type,length,surface,width,building,building:levels,layer,roof:levels,roof:shape,wheelchair,bridge,addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,aerodrome,aerodrome:type,contact:website,ele,iata,icao,internet_access,internet_access:fee,internet_access:ssid,name:en,owner,rank_aci:2016,website,wikidata,wikipedia,highway,type
774,413371843,way,39.85599565052042,-104.68492134913868,"LINESTRING (-104.6851422 39.8564142, -104.6851264 39.8563114, -104.6850969 39.8562434, -104.6850513 39.8561713, -104.6849816 39.8561096, -104.684897 39.8560539, -104.684759 39.8560025, -104.6845912 39.8559767, -104.6847214 39.8559654, -104.6848207 39.8559387, -104.6849253 39.8558872, -104.6850057 39.8558357, -104.6850701 39.8557801, -104.6851157 39.8557122, -104.6851515 39.8556091)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,413373095,way,39.860173891166795,-104.66370169852136,"LINESTRING (-104.6634767 39.8605683, -104.66351 39.8604786, -104.663528 39.8604372, -104.6635826 39.860365, -104.6636539 39.8603015, -104.6637086 39.8602669, -104.6637725 39.8602352, -104.6638792 39.8601966, -104.6640108 39.8601779, -104.6639236 39.8601628, -104.6638352 39.8601328, -104.6637279 39.8600854, -104.6636287 39.8600216, -104.6635616 39.8599475, -104.6635106 39.8598651, -104.6634843 39.8597786)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,413373096,way,39.860930861497216,-104.6632427695228,"LINESTRING (-104.662922 39.8610643, -104.6630446 39.8610488, -104.6631473 39.8610183, -104.6632271 39.8609872, -104.6633019 39.8609423, -104.663348 39.8608984, -104.6633897 39.8608523, -104.6634225 39.8608022, -104.6634494 39.8607478, -104.6634628 39.8607162, -104.6634747 39.8606793)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,413373099,way,39.861115798873065,-104.66353786911415,"LINESTRING (-104.6634777 39.8606742, -104.6635187 39.8607875, -104.663567 39.8608575, -104.6636374 39.8609346, -104.6637156 39.8609872, -104.6637949 39.8610233, -104.6638814 39.8610506, -104.6639996 39.8610687, -104.6639013 39.861081, -104.6637871 39.8611144, -104.6636956 39.8611593, -104.6636152 39.8612198, -104.6635762 39.8612558, -104.6635447 39.8612917, -104.6634909 39.8613702, -104.6634748 39.8614164, -104.6634649 39.8614658, -104.6634423 39.8613785, -104.6634256 39.8613425, -104.6634057 39.8613122, -104.6633802 39.8612743, -104.6633472 39.8612405, -104.6633179 39.86121, -104.6632844 39.8611844, -104.6632056 39.8611344, -104.6631407 39.8611078, -104.6630536 39.8610803, -104.662922 39.8610643)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,413373101,way,39.86024415480381,-104.66480486817157,"LINESTRING (-104.6648714 39.8599527, -104.6648684 39.8599614, -104.664845 39.8600144, -104.6648134 39.8600565, -104.6647731 39.8600954, -104.6647326 39.8601236, -104.6646907 39.8601493, -104.6646374 39.8601669, -104.6645694 39.8601812, -104.6646218 39.8601909, -104.6646961 39.860213, -104.6647705 39.860244, -104.6648519 39.8602995, -104.664929 39.860376, -104.6649792 39.8604411, -104.6650078 39.8605037, -104.6650299 39.8605843)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,413373416,way,39.85852198674474,-104.66498649940776,"LINESTRING (-104.6651206 39.8584619, -104.6650395 39.8584795, -104.6649751 39.8585124, -104.664936 39.8585432, -104.6648993 39.8585896, -104.6648819 39.8586235)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,413377452,way,39.828582703466516,-104.66303931235743,"LINESTRING (-104.6632838 39.8293211, -104.6634527 39.8293, -104.6635804 39.8292507, -104.6636823 39.8291765, -104.6637746 39.8290858, -104.6638191 39.8289994, -104.6638457 39.8288633, -104.6638245 39.8287687, -104.6637896 39.8286842, -104.6637252 39.8286018, -104.6636689 39.8285462, -104.6635938 39.8285029, -104.6634999 39.8284659, -104.6634087 39.8284432, -104.6632864 39.8284285, -104.6632623 39.8284311, -104.6631121 39.8284472, -104.6629903 39.8284803, -104.6628841 39.8285399, -104.6628213 39.8285874, -104.6627596 39.8286554, -104.6627167 39.8287378, -104.6626874 39.8288406, -104.6626711 39.8287378, -104.6626416 39.8286677, -104.6625799 39.828575, -104.662529 39.8285338, -104.6624646 39.8284947, -104.6623951 39.8284638, -104.6623069 39.8284372, -104.6621948 39.8284208, -104.6623063 39.8283999, -104.6624083 39.8283629, -104.6625139 39.828303, -104.662588 39.8282393, -104.6626443 39.8281672, -104.6626711 39.8281157, -104.662697 39.828025, -104.6627194 39.8281136, -104.6627543 39.8281692, -104.6628079 39.8282434, -104.6628803 39.8283052, -104.6629527 39.8283567, -104.66306 39.8283958, -104.6631566 39.8284205, -104.6632864 39.8284285)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,413377453,way,39.82923972756839,-104.6633419680329,"LINESTRING (-104.6632211 39.8293178, -104.663052 39.8293393, -104.6629501 39.8293929, -104.6628642 39.8294506, -104.6627945 39.8295165, -104.6627248 39.829603, -104.6626774 39.8296914, -104.6626497 39.8295906, -104.6626014 39.8295082, -104.6625102 39.8294258, -104.6623814 39.8293558, -104.6622378 39.8293134, -104.6623439 39.8292858, -104.662419 39.8292611, -104.6625263 39.8291951, -104.6625906 39.8291333, -104.6626497 39.8290427, -104.6626866 39.8289128, -104.662699 39.8289951, -104.6627526 39.8290899, -104.6628213 39.8291622, -104.6629297 39.8292382, -104.6630638 39.8292917, -104.6632211 39.8293178, -104.6632838 39.8293211, -104.6634661 39.8293535, -104.6635841 39.8293989, -104.663685 39.8294629, -104.6637504 39.8295266, -104.6637923 39.829603, -104.6638357 39.8297201, -104.6638835 39.8296153, -104.6639317 39.8295247, -104.6640176 39.8294506, -104.6641195 39.8293929, -104.6642171 39.8293535, -104.664346 39.8293285, -104.6642249 39.8293004, -104.6641249 39.8292656, -104.6640417 39.8292187, -104.6639469 39.8291393, -104.6638861 39.8290586, -104.6638612 39.8289854, -104.6638457 39.8288633, -104.6638835 39.8287214, -104.6639532 39.8286225, -104.6640444 39.828536, -104.6641892 39.828466, -104.6643298 39.8284356)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,413378871,way,39.82862524402417,-104.6712940871416,"LINESTRING (-104.6715932 39.8284847, -104.6714226 39.82852, -104.6712734 39.8285899, -104.6711792 39.8286711, -104.6711308 39.8287502, -104.6710802 39.8288716)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,413378874,way,39.8289416,-104.67107925,"LINESTRING (-104.6710783 39.8290116, -104.6710802 39.8288716)",taxiway,,,SA,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,413379945,way,39.82937003850611,-104.67735422229825,"LINESTRING (-104.6772112 39.8286574, -104.677289 39.8287336, -104.6773319 39.8287996, -104.6773746 39.8289006, -104.6773731 39.82905, -104.6773753 39.8290786, -104.6773653 39.8297104, -104.677349 39.830129)",taxiway,,,A2,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,413379948,way,39.83023320700944,-104.67752467864607,"POLYGON ((-104.6824724 39.8307192, -104.6824606 39.8314208, -104.6795214 39.831394, -104.6775224 39.8313784, -104.6759396 39.8313652, -104.6759404 39.8313917, -104.6733132 39.8313725, -104.6725438 39.8313687, -104.6725505 39.8305323, -104.6725561 39.8299202, -104.6725599 39.8294458, -104.6725633 39.8290695, -104.6773753 39.8290786, -104.6824932 39.8290883, -104.6824724 39.8307192))",apron,,,Cargo Ramp,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,413382516,way,39.85010728361438,-104.68766842536385,"LINESTRING (-104.6892414 39.8500826, -104.688847 39.850081, -104.6887111 39.8500804, -104.6886136 39.8500824, -104.6880516 39.8500942, -104.6877606 39.8501003, -104.6875307 39.8501051, -104.6871769 39.8501105, -104.6870189 39.8501143, -104.6865438 39.8501257, -104.6864631 39.8501311, -104.6863615 39.8501381, -104.6862367 39.8501733, -104.6861123 39.8502312)",taxiway,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,413385300,way,39.84901884031952,-104.66203096426604,"LINESTRING (-104.661514 39.8489768, -104.6616036 39.8490326, -104.6617163 39.849082, -104.6618504 39.8491108, -104.6620097 39.8491133, -104.6621508 39.8490696, -104.6622849 39.8490038, -104.6623546 39.8489379, -104.6624136 39.8488596, -104.6624527 39.8487468)",taxiway,,,M6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,413387318,way,39.861286103542305,-104.67374278212877,"LINESTRING (-104.662922 39.8610643, -104.6634687 39.8610597, -104.6639996 39.8610687, -104.6643581 39.8610699, -104.6645233 39.8610702, -104.6650618 39.8610739, -104.665195 39.8610975, -104.6653795 39.861128, -104.6658194 39.8612371, -104.6659093 39.8612521, -104.665996 39.8612568, -104.666328 39.861259, -104.6663614 39.8612592, -104.6698413 39.8612817, -104.6732343 39.8613063, -104.6732719 39.8613064, -104.6742289 39.8613102, -104.6742601 39.8613103, -104.6773446 39.8613302, -104.6783836 39.861337, -104.6790505 39.8613413, -104.6796128 39.8613449, -104.6801549 39.8613484, -104.6812607 39.8613556, -104.6813994 39.8613565, -104.6819424 39.86136, -104.6824856 39.8613635, -104.6833896 39.8613694, -104.6839335 39.8613729, -104.684476 39.8613849, -104.6845781 39.8613871)",taxiway,,,CS,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,413387319,way,39.8931075395573,-104.68665694232942,"LINESTRING (-104.6868564 39.8933867, -104.6868294 39.8932915, -104.6867948 39.8932092, -104.6867492 39.893133, -104.6866902 39.8930795, -104.6866312 39.8930363, -104.6865748 39.8930034, -104.6864917 39.8929684, -104.6863522 39.8929499)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,413387322,way,39.86032446957711,-104.68429524272965,"LINESTRING (-104.6841823 39.8602131, -104.684295 39.8602687, -104.6843808 39.8602913, -104.6844812 39.8603043, -104.6843566 39.8603242, -104.6842655 39.860351, -104.6841796 39.8603922, -104.6840777 39.8604622)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,413387324,way,39.89562154079803,-104.69075836124567,"LINESTRING (-104.6961047 39.8951195, -104.6960725 39.8952074, -104.6960216 39.8953102, -104.6959518 39.8954193, -104.6958633 39.8954975, -104.6957626 39.8955578, -104.6956461 39.8956045, -104.6955146 39.8956374, -104.6953966 39.8956457, -104.694914 39.8956435, -104.6945932 39.895642, -104.6933862 39.8956331, -104.6915701 39.8956564, -104.6895267 39.8956414, -104.68901 39.8956376, -104.6868303 39.8956216, -104.6863266 39.8956179, -104.685641 39.8956114, -104.6851779 39.895607)",taxiway,,,WE,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,413387326,way,39.86028320863433,-104.68383963294201,"LINESTRING (-104.6840777 39.8604622, -104.684016 39.8605343, -104.6839731 39.8606043, -104.6839413 39.8607016, -104.6839248 39.8606228, -104.6838806 39.8605167, -104.6838095 39.8604326, -104.6837187 39.8603735, -104.6836137 39.8603281, -104.6835332 39.8603119, -104.6834459 39.860297, -104.6835681 39.8602687, -104.683678 39.8602295, -104.6837746 39.8601698, -104.683839 39.8601204, -104.6838819 39.8600669, -104.6839126 39.8600201, -104.6839355 39.8599722, -104.6839509 39.8598801, -104.6839704 39.8599598, -104.6840026 39.8600339, -104.6840494 39.8601025, -104.6841072 39.8601575, -104.6841823 39.8602131)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,413387327,way,39.860567113957146,-104.6851353966396,"LINESTRING (-104.6852901 39.8604087, -104.685215 39.8604663, -104.6851613 39.8605384, -104.6851264 39.8605981, -104.6850928 39.8607037, -104.6850808 39.8606248, -104.685054 39.8605734, -104.6850165 39.8605301)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,413387328,way,39.85857160827762,-104.68297209177625,"POLYGON ((-104.6838321 39.8592192, -104.683694 39.8599536, -104.6836337 39.8600387, -104.6835277 39.8600978, -104.6834043 39.8601184, -104.6825173 39.8601159, -104.6823958 39.8600978, -104.6822979 39.860051, -104.6822295 39.8599742, -104.6821799 39.8598575, -104.6821008 39.859196, -104.6821039 39.8585093, -104.6821061 39.8580306, -104.6821973 39.8573306, -104.6822604 39.8571644, -104.6823797 39.8570711, -104.6824924 39.8570299, -104.6825782 39.8570258, -104.6834312 39.8570341, -104.68358 39.8570656, -104.6837155 39.8571782, -104.6837678 39.857325, -104.6838549 39.8578947, -104.6838439 39.858534, -104.6838321 39.8592192))",apron,,,"De-Ice ""B"" Pad",,"De-Ice ""B"" Pad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,413387330,way,39.860242672447804,-104.68505873674762,"LINESTRING (-104.6850165 39.8605301, -104.6849709 39.8604704, -104.6849038 39.8604087, -104.6848341 39.8603716, -104.6847161 39.8603345, -104.6845537 39.8603048, -104.6846973 39.8602851, -104.6848073 39.8602542, -104.6849065 39.8602007, -104.6849709 39.8601534, -104.6850165 39.8600978, -104.6850647 39.8600257, -104.6850862 39.8599825, -104.685102 39.859909, -104.6851211 39.8599845, -104.6851506 39.8600545, -104.6851935 39.8601163, -104.6852498 39.8601781, -104.6853276 39.8602337, -104.6854483 39.8602851, -104.6855756 39.8603119, -104.6854751 39.8603325, -104.6853732 39.8603613, -104.6852901 39.8604087)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,413387332,way,39.89307178421278,-104.68491534888358,"LINESTRING (-104.6852005 39.8929371, -104.685069 39.8929578, -104.6849575 39.8929993, -104.6848609 39.8930692, -104.6847885 39.8931454, -104.6847482 39.8932133, -104.6847175 39.8933127)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,413387333,way,39.861656303453465,-104.68398703205663,"LINESTRING (-104.684134 39.8614875, -104.6840562 39.8615534, -104.6839984 39.8616261, -104.683965 39.8616852, -104.6839285 39.861797, -104.6838953 39.8616728)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,413387334,way,39.89547200877206,-104.68663013180038,"LINESTRING (-104.6868351 39.89521, -104.6868189 39.8952835, -104.686784 39.8953617, -104.6867358 39.8954296, -104.6866552 39.8954975, -104.6865628 39.895565, -104.6864576 39.895599, -104.6863266 39.8956179)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,413387336,way,39.86132772273731,-104.68392202155303,"LINESTRING (-104.6838953 39.8616728, -104.6838524 39.8616028, -104.6837827 39.8615205, -104.6836941 39.8614628, -104.6835907 39.8614181, -104.6834957 39.8613866, -104.6833896 39.8613694, -104.6835359 39.8613557, -104.6836351 39.8613269, -104.6837344 39.8612754, -104.6838122 39.8612096, -104.6838751 39.8611381, -104.6839141 39.8610675, -104.6839381 39.8609796, -104.6839597 39.8610634, -104.6840133 39.8611478, -104.6840589 39.8612157, -104.684134 39.8612713, -104.6842386 39.861329, -104.6843245 39.8613619, -104.684476 39.8613849, -104.6843444 39.8614058, -104.684244 39.8614381, -104.684134 39.8614875)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,413388550,way,39.88085408495699,-104.68457731002445,"LINESTRING (-104.6848575 39.8811453, -104.6848207 39.8810212, -104.6847697 39.8809389, -104.6846941 39.8808687, -104.6846168 39.8808092, -104.6845322 39.8807728, -104.6844249 39.8807439, -104.6843149 39.8807316, -104.6841804 39.880736)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,413388552,way,39.8842731595026,-104.68662116828301,"LINESTRING (-104.6869691 39.8830244, -104.6867813 39.8839521, -104.6866848 39.884267, -104.6866097 39.8845057, -104.6865641 39.8846148, -104.6865024 39.8847383, -104.6864354 39.8848659, -104.6863212 39.8850569, -104.6860852 39.88545)",taxiway,,,F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,413388553,way,39.87126089607627,-104.68475177044459,"LINESTRING (-104.6849681 39.8715387, -104.6849521 39.8714496, -104.6849145 39.8713652, -104.6848609 39.8712911, -104.6847938 39.8712314, -104.684708 39.8711799, -104.6845712 39.8711387, -104.6844222 39.8711093)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,413388554,way,39.88669999734817,-104.68518526559481,"LINESTRING (-104.685739 39.8858826, -104.6851184 39.8867182, -104.6850648 39.8867903, -104.6850191 39.8868685, -104.6849602 39.8869755, -104.6849119 39.8871072, -104.6848367 39.8873172, -104.6847886 39.8875915)",taxiway,,,F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,413389900,way,39.842097764913056,-104.6967308740247,"LINESTRING (-104.6970796 39.8423949, -104.6969335 39.8423685, -104.6968262 39.8423294, -104.6967297 39.8422779, -104.6966653 39.8422099, -104.6966143 39.8421296, -104.6965848 39.8420307, -104.6965902 39.8419257, -104.696629 39.8418109, -104.6967002 39.8417157, -104.696759 39.841664)",taxiway,,,B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,413389901,way,39.842171001163294,-104.68513881222665,"LINESTRING (-104.6848809 39.8423149, -104.6850084 39.8422758, -104.6851077 39.8422264, -104.6852123 39.8421502, -104.6852766 39.8420699, -104.6853008 39.8420081, -104.6853222 39.8419463)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,413389902,way,39.842277317936464,-104.69513026816223,"LINESTRING (-104.6957693 39.8421011, -104.6953938 39.8422327, -104.6950666 39.8423192, -104.694852 39.842348, -104.6944752 39.8423771)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,413389905,way,39.84217828320903,-104.68435910906204,"LINESTRING (-104.6846544 39.842315, -104.6845578 39.8423067, -104.6844478 39.8422717, -104.6843605 39.8422207, -104.6842762 39.8421626, -104.684213 39.8420807, -104.6841769 39.8420122, -104.6841595 39.8419283)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,413389906,way,39.84082359879684,-104.68929460499079,"LINESTRING (-104.6899717 39.8406966, -104.6897345 39.8407106, -104.6896218 39.8407354, -104.6895387 39.8407662, -104.6894555 39.8408239, -104.6893858 39.8408775, -104.6893348 39.8409372, -104.6892973 39.8410093, -104.6892787 39.8411189, -104.6892624 39.8410175, -104.6892275 39.8409413, -104.6891751 39.8408739, -104.6890961 39.8408136, -104.6890088 39.8407626, -104.6889203 39.8407256, -104.6886279 39.8406874)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,413389909,way,39.84243142477087,-104.69524534097192,"LINESTRING (-104.6955051 39.8423842, -104.6953187 39.8424057, -104.6951725 39.8424411, -104.6949919 39.8425057)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,413389911,way,39.84154699846664,-104.68927312851756,"LINESTRING (-104.6892678 39.8419751, -104.689272 39.8416261, -104.6892787 39.8411189)",taxiway,,,B3,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,413391520,way,39.841039826316496,-104.72132158038379,"LINESTRING (-104.7207608 39.8409071, -104.7209178 39.8409351, -104.7210156 39.8409624, -104.7211002 39.8410051, -104.7211753 39.8410525, -104.7212263 39.8410978, -104.7212731 39.841156, -104.7213068 39.8412193, -104.7213292 39.8412837, -104.7213497 39.8412131, -104.7214087 39.8411246, -104.7214677 39.8410587, -104.7215321 39.8410093, -104.7216233 39.8409619, -104.7217198 39.8409392, -104.7218793 39.8409147)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,413391522,way,39.8424106276212,-104.72149376524825,"LINESTRING (-104.7217827 39.8425631, -104.7216635 39.8425415, -104.7215803 39.8425127, -104.7214972 39.8424673, -104.7214301 39.8424097, -104.7213792 39.8423479, -104.7213416 39.8422799, -104.7213255 39.8422305, -104.7213182 39.8421445)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,413391526,way,39.84222200520506,-104.71610712450808,"LINESTRING (-104.7157719 39.8425222, -104.7159181 39.8424922, -104.7160254 39.8424469, -104.7161487 39.8423521, -104.7162024 39.8422862, -104.7162399 39.8422038, -104.7162507 39.842105, -104.7162292 39.8419938, -104.7161702 39.8418949, -104.71608 39.841794)",taxiway,,,B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,413413803,way,39.88341551406622,-104.69459938857038,"LINESTRING (-104.6952214 39.8833261, -104.6950908 39.8834375, -104.6949943 39.8834808, -104.6948843 39.8835158, -104.6947851 39.8835343, -104.6946778 39.8835343, -104.694598 39.8835294, -104.694549 39.8835261, -104.6944498 39.8834972, -104.6943759 39.8834608, -104.6943062 39.8834155, -104.6942418 39.8833661, -104.6941828 39.8833126, -104.6941467 39.8832358, -104.6941242 39.8831757, -104.6941122 39.8830718)",taxiway,,,D9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,413413804,way,39.87640785146559,-104.69469995487319,"LINESTRING (-104.6952909 39.876513, -104.6952411 39.876464, -104.6951391 39.876394, -104.6950372 39.8763467, -104.6949004 39.8763158, -104.6947851 39.8763035, -104.694685 39.8763119, -104.6946644 39.8763138, -104.694541 39.8763385, -104.6944364 39.8763858, -104.6943345 39.8764579, -104.694262 39.8765361, -104.6942138 39.876604, -104.6941849 39.876687)",taxiway,,,D8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,413413805,way,39.89150492396118,-104.69422290629096,"LINESTRING (-104.6945276 39.8916637, -104.6944847 39.8916534, -104.6943962 39.8916307, -104.6942996 39.8915957, -104.6942257 39.8915552, -104.6941548 39.8914949, -104.6941011 39.8914393, -104.6940636 39.8913858, -104.6940341 39.8913344, -104.6940191 39.8912404)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,413413808,way,39.891839862308174,-104.69591635540499,"LINESTRING (-104.6961392 39.8921294, -104.6961208 39.8920732, -104.6960886 39.8919888, -104.696043 39.8919065, -104.6959948 39.891853, -104.6959343 39.8918001, -104.6958767 39.8917604, -104.6958055 39.8917219, -104.6957292 39.8916986, -104.6956487 39.8916801, -104.695591 39.8916686)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,413413809,way,39.884681950225236,-104.69433582195974,"LINESTRING (-104.694099 39.8842182, -104.6941118 39.884339, -104.6941413 39.8844172, -104.6941789 39.884481, -104.6942352 39.8845407, -104.6943142 39.884599, -104.6943881 39.8846375, -104.6944632 39.8846683, -104.6945583 39.8846854, -104.6947085 39.8847006, -104.6945625 39.8847095, -104.6944659 39.884728, -104.6943479 39.8847754, -104.6942586 39.8848246, -104.6942004 39.8848803, -104.6941439 39.8849512, -104.6941038 39.8850306, -104.6940889 39.8851135)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,413413810,way,39.884581685118164,-104.69416129334445,"LINESTRING (-104.6944029 39.8843947, -104.6942942 39.8845181, -104.6942325 39.8845675, -104.6941413 39.8846169, -104.6940555 39.884656, -104.6939858 39.8846745, -104.693877 39.8846948)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,413413811,way,39.866636358985424,-104.694808478896,"LINESTRING (-104.6954138 39.8667504, -104.6953242 39.8666653, -104.6952276 39.8666056, -104.6950748 39.866548, -104.6949406 39.8665212, -104.694804 39.8665315, -104.6947144 39.8665436, -104.6945932 39.8665815, -104.6945034 39.8666344, -104.694431 39.866688, -104.6943667 39.8667621, -104.6943237 39.8668362, -104.6942959 39.8669377)",taxiway,,,D5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,413413812,way,39.86519901157486,-104.69442221215255,"LINESTRING (-104.6946083 39.8656523, -104.6945127 39.8654801, -104.694431 39.8652942, -104.6943774 39.8651481, -104.6943452 39.8650101, -104.6943211 39.8647205)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,413413813,way,39.88469573680727,-104.69386951160756,"LINESTRING (-104.694099 39.8842182, -104.694077 39.8843061, -104.6940448 39.8843987, -104.6939482 39.8845263, -104.6938543 39.8845963, -104.6937417 39.8846519, -104.6936356 39.8846772, -104.6935257 39.8846924, -104.6936746 39.8847198, -104.6937953 39.884761, -104.6939053 39.884833, -104.6939938 39.8849277, -104.6940475 39.8850223, -104.6940716 39.8851129, -104.6940882 39.8851773)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,413413814,way,39.89550166851613,-104.6942180793912,"LINESTRING (-104.6945932 39.895642, -104.694443 39.8956319, -104.6943371 39.8956086, -104.6942123 39.8955599, -104.6941387 39.8955119, -104.6940797 39.8954543, -104.694018 39.8953761, -104.6939777 39.8952958, -104.6939638 39.8952078)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,413414796,way,39.875235435383054,-104.69610290999826,"LINESTRING (-104.6963288 39.8756079, -104.6963139 39.875511, -104.6962978 39.8754019, -104.6962561 39.8753037, -104.6962013 39.875229, -104.6961032 39.8751473, -104.6960201 39.8751061, -104.6959143 39.8750684, -104.6958204 39.8750499, -104.695707 39.8750373)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,413414798,way,39.85305227815527,-104.69467616605743,"LINESTRING (-104.6950204 39.8529033, -104.6949165 39.8529118, -104.6948334 39.8529283, -104.6947556 39.8529613, -104.6946456 39.8530148, -104.6945598 39.8530869, -104.6945034 39.8531548, -104.6944766 39.8532228, -104.6944465 39.8533387)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,413414799,way,39.88488499833281,-104.69599752199957,"LINESTRING (-104.6962192 39.8851999, -104.6961906 39.8850759, -104.6961476 39.884975, -104.6960859 39.8849009, -104.6960484 39.8848597, -104.6959825 39.884811, -104.6958806 39.8847616, -104.6957921 39.8847286, -104.6956513 39.8847054)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,413414801,way,39.864967131796185,-104.69393931046343,"LINESTRING (-104.6963915 39.8701264, -104.6963542 39.8696627, -104.6963193 39.869076, -104.6962388 39.8685881, -104.6961289 39.8681249, -104.6959599 39.8676597, -104.695815 39.8673591, -104.6956318 39.8670477, -104.6954138 39.8667504, -104.694815 39.8659351, -104.6946083 39.8656523, -104.6943151 39.8652526, -104.6908555 39.8605507, -104.6907536 39.8604519, -104.6906302 39.8603901, -104.6904572 39.8603439)",taxiway,,,D5,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
